"site_name","type_of_fish","measurement_type","measurement_units","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage","lat","long","measurement_type_number_weight_other","measurement_units_total_percent_other"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","7/1/1987","7/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"asplachna_sp","0","unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"31","8/1/1987","8/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"asplachna_sp",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"30","9/1/1987","9/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"asplachna_sp",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","10/1/1987","10/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"asplachna_sp",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"42","11/1/1987","11/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"asplachna_sp",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"32","12/1/1987","12/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"asplachna_sp",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"37","1/1/1988","1/1/1988","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"asplachna_sp",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","2/1/1987","2/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"ostracoda",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","3/1/1987","3/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"ostracoda",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","4/1/1987","4/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"ostracoda",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"32","5/1/1987","5/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"ostracoda","0.3","unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"31","6/1/1987","6/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"ostracoda",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","7/1/1987","7/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"ostracoda","0","unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"31","8/1/1987","8/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"ostracoda","0","unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"30","9/1/1987","9/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"ostracoda",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","10/1/1987","10/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"ostracoda",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"42","11/1/1987","11/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"ostracoda",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"32","12/1/1987","12/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"ostracoda",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"37","1/1/1988","1/1/1988","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"ostracoda",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","2/1/1987","2/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"hydracarina",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","3/1/1987","3/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"hydracarina",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","4/1/1987","4/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"hydracarina","0","unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"32","5/1/1987","5/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"hydracarina","21","unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"31","6/1/1987","6/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"hydracarina","0.4","unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","7/1/1987","7/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"hydracarina","0.2","unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"31","8/1/1987","8/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"hydracarina","0.6","unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"30","9/1/1987","9/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"hydracarina","1.1","unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","10/1/1987","10/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"hydracarina","0.1","unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"42","11/1/1987","11/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"hydracarina",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"32","12/1/1987","12/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"hydracarina",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"37","1/1/1988","1/1/1988","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"hydracarina",NA,"unknown",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","2/1/1987","2/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"larvae_chironomidae",NA,"larvae",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","3/1/1987","3/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"larvae_chironomidae",NA,"larvae",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","4/1/1987","4/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"larvae_chironomidae","0","larvae",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"32","5/1/1987","5/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"larvae_chironomidae","0.2","larvae",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"31","6/1/1987","6/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"larvae_chironomidae",NA,"larvae",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","7/1/1987","7/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"larvae_chironomidae","0","larvae",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"31","8/1/1987","8/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"larvae_chironomidae",NA,"larvae",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"30","9/1/1987","9/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"larvae_chironomidae","0","larvae",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"33","10/1/1987","10/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"larvae_chironomidae",NA,"larvae",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"42","11/1/1987","11/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"larvae_chironomidae",NA,"larvae",NA,NA,"number","total"
"Lake  Koronia, Greece","Alburnus alburnus",NA,NA,NA,NA,NA,NA,NA,NA,"32","12/1/1987","12/1/1987","monthly","lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"larvae_chironomidae",NA,"larvae",NA,NA,"number","total"
